countryname,countrycode,co2,gdp,anio
Croacia                                                               ,HRV ,27432.0580000,5260.2514130,1997
Haití                                                                 ,HTI ,6749.9525000,415.7704833,1997
Hungría                                                               ,HUN ,77888.8060000,4596.1826220,1997
Maldivas                                                              ,MDV ,351.8022970,1926.2422300,1997
Sólo BIRF                                                             ,IBD ,20403033.2000000,1473.5714620,1997
BIRF y la AIF                                                         ,IBT ,26698125.3200000,1252.3111780,1997
total de la AIF                                                       ,IDA ,6295092.1240000,403.7335450,1997
mezcla de la AIF                                                      ,IDB ,1077840.1680000,526.6785989,1997
Indonesia                                                             ,IDN ,1191187.1600000,1063.7123650,1997
Sólo AIF                                                              ,IDX ,5217251.9560000,340.2520251,1997
Isla de Man                                                           ,IMN ,0.0000000,15990.7883500,1997
India                                                                 ,IND ,1768965.0000000,415.4937970,1997
No clasificado                                                        ,INX ,0.0000000,,1997
Irlanda                                                               ,IRL ,65387.4230000,22542.8107700,1997
"Irán, República Islámica del                                          ",IRN ,410530.5680000,1804.3366770,1997
Iraq                                                                  ,IRQ ,106026.1080000,,1997
Islandia                                                              ,ISL ,3585.2155000,27960.9224400,1997
Israel                                                                ,ISR ,59555.1553000,19652.6074400,1997
Italia                                                                ,ITA ,519046.0220000,21829.3458200,1997
Jamaica                                                               ,JAM ,11874.5802000,3241.2344070,1997
Jordania                                                              ,JOR ,17159.4152000,1515.4195970,1997
Japón                                                                 ,JPN ,1371363.0100000,35021.7190900,1997
Kazajstán                                                             ,KAZ ,218453.2390000,1445.5694140,1997
Kenya                                                                 ,KEN ,66595.0100000,445.8772703,1997
Kirguistán                                                            ,KGZ ,11119.9075000,376.4296133,1997
Camboya                                                               ,KHM ,125316.3840000,304.7646070,1997
Kiribati                                                              ,KIR ,39.1063360,842.2497361,1997
Saint Kitts y Nevis                                                   ,KNA ,0.0000000,8742.2482610,1997
"Corea, República de                                                   ",KOR ,450493.8450000,12398.4800300,1997
Kuwait                                                                ,KWT ,63941.6739000,17748.8598000,1997
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,4276755.2090000,4428.7723500,1997
República Democrática Popular Lao                                     ,LAO ,141736.4640000,345.9213648,1997
Líbano                                                                ,LBN ,18388.3501000,4305.6429460,1997
Liberia                                                               ,LBR ,4980.4182000,,1997
Libia                                                                 ,LBY ,63333.0286000,5998.1616100,1997
Santa Lucía                                                           ,LCA ,0.0000000,5340.3346690,1997
América Latina y el Caribe                                            ,LCN ,4438787.1980000,4578.9349340,1997
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,4949463.2210000,300.9420670,1997
Países de ingreso bajo                                                ,LIC ,3492924.4900000,285.8816283,1997
Liechtenstein                                                         ,LIE ,0.0000000,72208.9346700,1997
Sri Lanka                                                             ,LKA ,20556.1318000,817.0643490,1997
Mauritania                                                            ,MRT ,9423.1979000,851.4269270,1997
Países de ingreso mediano bajo                                        ,LMC ,6115668.8710000,542.5329295,1997
Ingreso mediano y bajo                                                ,LMY ,26111024.6800000,1200.2377670,1997
Lesotho                                                               ,LSO ,4735.7995000,507.1004656,1997
avanzada del dividendo demográfico                                    ,LTE ,13572445.2800000,1747.0732080,1997
Lituania                                                              ,LTU ,25363.9110100,2830.7375330,1997
Luxemburgo                                                            ,LUX ,9328.0909000,47042.3471100,1997
Letonia                                                               ,LVA ,12905.7988000,2675.2448280,1997
"Región Administrativa Especial de Macao, China                        ",MAC ,1584.0648090,17967.4320300,1997
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1997
Marruecos                                                             ,MAR ,45637.6110000,1396.7699170,1997
Mónaco                                                                ,MCO ,0.0000000,90798.6643500,1997
República de Moldova                                                  ,MDA ,14206.2716800,657.4911903,1997
Madagascar                                                            ,MDG ,142475.8180000,297.1151840,1997
Oriente Medio y Norte de África                                       ,MEA ,1666429.5360000,2795.6594670,1997
México                                                                ,MEX ,692323.1800000,5289.1679880,1997
Islas Marshall                                                        ,MHL ,0.0000000,2194.3627350,1997
 Ingreso mediano                                                      ,MIC ,22618100.1900000,1276.8747180,1997
Macedonia del Norte                                                   ,MKD ,0.0000000,1964.8828930,1997
Malí                                                                  ,MLI ,86412.2460000,267.1891588,1997
Malta                                                                 ,MLT ,2742.6232700,9679.8828570,1997
Myanmar                                                               ,MMR ,306622.7900000,,1997
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,1076014.9010000,1535.5728980,1997
Montenegro                                                            ,MNE ,0.0000000,,1997
Mongolia                                                              ,MNG ,50019.8340000,505.5944739,1997
Mariana                                                               ,MNP ,7.7044961,,1997
Mozambique                                                            ,MOZ ,301746.7420000,303.5116338,1997
Mauricio                                                              ,MUS ,0.0000000,3646.6306260,1997
Malawi                                                                ,MWI ,17453.9846000,259.4504941,1997
Malasia                                                               ,MYS ,259140.1734000,4637.8650160,1997
América del Norte                                                     ,NAC ,7878564.9280000,30510.8918800,1997
Namibia                                                               ,NAM ,22239.1204000,2416.1197900,1997
Nueva Caledonia                                                       ,NCL ,1821.3397800,16341.5873500,1997
Níger                                                                 ,NER ,10401.1439000,225.7007984,1997
Nigeria                                                               ,NGA ,332361.0590000,479.9837556,1997
Nicaragua                                                             ,NIC ,22494.9470000,909.3359271,1997
Países Bajos                                                          ,NLD ,227061.4820000,26700.5371300,1997
Noruega                                                               ,NOR ,74639.7850000,36629.0309000,1997
Nepal                                                                 ,NPL ,28206.9230000,217.7879530,1997
Nauru                                                                 ,NRU ,0.0000000,,1997
Nueva Zelandia                                                        ,NZL ,69545.5960000,17474.1870300,1997
Miembros OCDE                                                         ,OED ,17053836.4200000,21667.2431500,1997
Omán                                                                  ,OMN ,27560.6457000,7039.6118500,1997
Otros Estados pequeos                                                 ,OSS ,210726.4114000,3873.8494460,1997
Pakistán                                                              ,PAK ,234307.7600000,476.3812312,1997
Panamá                                                                ,PAN ,10070.7361000,3741.2794640,1997
Perú                                                                  ,PER ,70299.9610000,2306.4388010,1997
Filipinas                                                             ,PHL ,163224.1060000,1127.5265490,1997
Palau                                                                 ,PLW ,0.0000000,,1997
Papua Nueva Guinea                                                    ,PNG ,8730.3242000,906.3595891,1997
Polonia                                                               ,POL ,388905.6820000,4116.9262430,1997
previa al dividendo demográfico                                       ,PRE ,4704864.1510000,401.4686888,1997
Puerto Rico                                                           ,PRI ,2864.8891400,12817.6449600,1997
"Corea, República Popular Democrática de                               ",PRK ,84375.4542000,,1997
Portugal                                                              ,PRT ,83126.7290000,11575.5071100,1997
Paraguay                                                              ,PRY ,48081.5060000,1993.8027810,1997
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,1389.1649710,1997
Estados pequeos de las Islas del Pacfico                              ,PSS ,7140.5092460,2118.8343160,1997
posterior al dividendo demográfico                                    ,PST ,15991380.4100000,24371.2188700,1997
Polinesia Francesa                                                    ,PYF ,827.6217600,15723.2133100,1997
Qatar                                                                 ,QAT ,38744.6900000,21104.7243000,1997
Rumania                                                               ,ROU ,147443.8100000,1577.3233570,1997
Federación de Rusia                                                   ,RUS ,3459685.6600000,2737.5720240,1997
Rwanda                                                                ,RWA ,5454.0444000,288.4091673,1997
Asia meridional                                                       ,SAS ,2197253.5760000,419.3302843,1997
Arabia Saudita                                                        ,SAU ,292876.6460000,8551.6742960,1997
Sudán                                                                 ,SDN ,519528.3000000,378.9546756,1997
Senegal                                                               ,SEN ,44963.5230000,647.8293660,1997
Singapur                                                              ,SGP ,0.0000000,26375.9719500,1997
Islas Salomón                                                         ,SLB ,3887.4294000,1494.5289400,1997
Sierra Leona                                                          ,SLE ,18981.6150000,196.1151103,1997
El Salvador                                                           ,SLV ,10166.6802000,1778.8375760,1997
San Marino                                                            ,SMR ,0.0000000,,1997
Somalia                                                               ,SOM ,20919.8890000,,1997
Serbia                                                                ,SRB ,0.0000000,3380.0436430,1997
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,5549287.4090000,618.8075475,1997
Sudán del Sur                                                         ,SSD ,0.0000000,,1997
África al sur del Sahara                                              ,SSF ,5549287.4090000,625.3237730,1997
Pequeños Estados                                                      ,SST ,273719.4772000,3876.3776150,1997
Santo Tomé y Príncipe                                                 ,STP ,104.9716860,,1997
Suriname                                                              ,SUR ,3183.8257000,2039.8548090,1997
República Eslovaca                                                    ,SVK ,53026.0680000,5146.6710780,1997
Eslovenia                                                             ,SVN ,21456.2578000,10454.9655600,1997
Suecia                                                                ,SWE ,83307.0560000,30312.4876000,1997
Eswatini                                                              ,SWZ ,3994.4571000,1781.8700280,1997
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1997
Seychelles                                                            ,SYC ,0.0000000,7280.9896210,1997
República Árabe Siria                                                 ,SYR ,66648.6100000,955.8439487,1997
Islas Turcas y Caicos                                                 ,TCA ,0.0000000,,1997
Chad                                                                  ,TCD ,110317.9740000,205.8627232,1997
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,7982316.0130000,898.0899481,1997
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5508779.7390000,2257.1001210,1997
Togo                                                                  ,TGO ,29197.5385000,334.1433955,1997
Tailandia                                                             ,THA ,400464.2480000,2468.1849730,1997
Tayikistán                                                            ,TJK ,11512.4827000,155.1884916,1997
Turkmenistán                                                          ,TKM ,45828.8712000,562.6370536,1997
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,4384473.6830000,4534.5645230,1997
Timor-Leste                                                           ,TLS ,643.1511300,,1997
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,1076014.9010000,1536.9513450,1997
Tonga                                                                 ,TON ,142.2613040,2195.7909380,1997
Asia meridional (BIRF y la AIF)                                       ,TSA ,2197253.5760000,419.3302843,1997
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,5549287.4090000,625.3237730,1997
Trinidad y Tobago                                                     ,TTO ,21180.0079000,4554.3203080,1997
Túnez                                                                 ,TUN ,28144.0212000,2208.2053030,1997
Turquía                                                               ,TUR ,295884.8300000,3144.3858590,1997
Tuvalu                                                                ,TUV ,4.8009860,1362.3195800,1997
Tanzanía                                                              ,TZA ,286147.0480000,253.4759513,1997
Uganda                                                                ,UGA ,85877.4860000,289.5044142,1997
Ucrania                                                               ,UKR ,485491.7700000,991.2204028,1997
Ingreso mediano alto                                                  ,UMC ,16502431.3200000,1905.3798890,1997
Uruguay                                                               ,URY ,30975.1000000,7329.8534910,1997
Estados Unidos                                                        ,USA ,6749016.1000000,31459.1390000,1997
Uzbekistán                                                            ,UZB ,165588.0132000,623.0026524,1997
San Vicente y las Granadinas                                          ,VCT ,213.6829540,3223.2262850,1997
Venezuela                                                             ,VEN ,285667.8790000,3758.8449340,1997
Islas Vírgenes Británicas                                             ,VGB ,0.0000000,,1997
Islas Vírgenes (EE.UU.)                                               ,VIR ,42.0213530,,1997
Viet Nam                                                              ,VNM ,186688.1690000,348.0173981,1997
Vanuatu                                                               ,VUT ,444.3665300,1462.8902290,1997
Mundo                                                                 ,WLD ,44048270.6500000,5357.0691650,1997
Samoa                                                                 ,WSM ,299.8315900,1659.0858960,1997
Kosovo                                                                ,XKX ,0.0000000,,1997
"Yemen, Rep. del                                                       ",YEM ,20869.7911000,428.0608100,1997
Sudáfrica                                                             ,ZAF ,457895.8960000,3549.5798150,1997
Zambia                                                                ,ZMB ,448613.6431000,448.3702068,1997
Zimbabwe                                                              ,ZWE ,76391.8040000,731.9483797,1997
