countryname,countrycode,co2,gdp,anio
EstadosUnidos                                                                   ,USA ,5896082.8000000,12574.7915100,1980
EstadosUnidos                                                                   ,USA ,5830249.4000000,13976.1097500,1981
EstadosUnidos                                                                   ,USA ,5534118.0000000,14433.7877300,1982
EstadosUnidos                                                                   ,USA ,5524777.8000000,15543.8937200,1983
EstadosUnidos                                                                   ,USA ,5761217.3000000,17121.2254800,1984
EstadosUnidos                                                                   ,USA ,5776897.6000000,18236.8277300,1985
EstadosUnidos                                                                   ,USA ,5731026.3000000,19071.2271900,1986
EstadosUnidos                                                                   ,USA ,6185748.0000000,20038.9411000,1987
EstadosUnidos                                                                   ,USA ,6185748.0000000,21417.0119300,1988
EstadosUnidos                                                                   ,USA ,6221391.6000000,22857.1544300,1989
India                                                                           ,IND ,929414.7700000,266.5778481,1980
India                                                                           ,IND ,979738.3500000,270.4706024,1981
India                                                                           ,IND ,1011305.4900000,274.1113314,1982
India                                                                           ,IND ,1059291.5700000,291.2381101,1983
India                                                                           ,IND ,1117754.1000000,276.6679586,1984
India                                                                           ,IND ,1140356.7900000,296.4351516,1985
India                                                                           ,IND ,1199500.6100000,310.4659351,1986
India                                                                           ,IND ,1305250.6300000,340.4168316,1987
India                                                                           ,IND ,1305250.6300000,354.1492516,1988
India                                                                           ,IND ,1365390.7800000,346.1128873,1989
México                                                                          ,MEX ,387137.4100000,3027.3750500,1980
México                                                                          ,MEX ,407085.7830000,3803.0308710,1981
México                                                                          ,MEX ,452477.3280000,2597.9827570,1982
México                                                                          ,MEX ,420752.5990000,2147.7197650,1983
México                                                                          ,MEX ,436648.9800000,2478.2108360,1984
México                                                                          ,MEX ,443037.1400000,2569.2397470,1985
México                                                                          ,MEX ,442988.9420000,1733.9131500,1986
México                                                                          ,MEX ,462185.1970000,1862.8862040,1987
México                                                                          ,MEX ,462185.1970000,2247.9814970,1988
México                                                                          ,MEX ,473325.8000000,2687.9148120,1989
Sudán                                                                           ,SDN ,82111.9200000,392.4147859,1980
Sudán                                                                           ,SDN ,74389.9500000,509.1305226,1981
Sudán                                                                           ,SDN ,83731.4500000,453.7962933,1982
Sudán                                                                           ,SDN ,79698.6000000,390.7812229,1983
Sudán                                                                           ,SDN ,79968.8560000,445.9483534,1984
Sudán                                                                           ,SDN ,76285.6270000,552.9744474,1985
Sudán                                                                           ,SDN ,74451.6380000,683.0675803,1986
Sudán                                                                           ,SDN ,73962.7460000,849.6121169,1987
Sudán                                                                           ,SDN ,73962.7460000,632.3355059,1988
Sudán                                                                           ,SDN ,78623.4860000,611.9485207,1989
